locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,school_distance,school,attendance_freq,attendance_rate
81,13743,0,0,0,0,0,64.3508529663086,0,50,48,1,1,0,0,4,0,1,3,125.43664398803551,NA,92.81209564208984,79.44156900707924
81,13743,0,0,0,0,0,64.3508529663086,1,51,49,1,1,0,0,4,0,1,3,125.43664398803551,NA,98.13382530212402,83.9966493670243
81,13744,0,0,0,0,0,62.59659957885742,1,60,53,3,0,0,0,6,1,1,8,125.43664398803551,NA,83.64188766479492,71.5924227853752
81,13744,0,0,0,0,0,62.59659957885742,0,58,52,3,0,0,0,6,1,1,8,125.43664398803551,NA,98.2331485748291,84.0816641117946
19,13756,1,1,0,0,0,64.2967529296875,0,60,54,0,0,0,0,8,0,1,1,62.34474989737012,NA,102.25632286071777,87.52525921056738
19,13756,1,1,0,0,0,64.2967529296875,1,61,55,0,0,0,0,8,0,1,1,62.34474989737012,NA,101.3349142074585,86.73658884809771
19,13761,1,1,0,0,0,65.14683532714844,0,48,50,1,0,0,0,4,0,0,0,62.34474989737012,NA,94.09838676452637,80.54255680677606
19,13761,1,1,0,0,0,65.14683532714844,1,49,51,1,0,0,0,4,0,0,0,62.34474989737012,NA,98.21635627746582,84.06729091570907
19,13763,1,1,0,0,0,68.04096221923828,0,42,36,2,3,0,0,8,0,1,2,62.34474989737012,NA,102.37395477294922,87.62594504907065
19,13763,1,1,0,0,0,68.04096221923828,1,43,37,2,3,0,0,8,0,1,2,62.34474989737012,NA,102.86717319488525,88.04811033938897
19,13766,1,1,0,0,0,92.81298065185547,0,32,37,9,16,0,0,4,0,1,13,62.34474989737012,NA,92.57954978942871,79.24252375038414
19,13766,1,1,0,0,0,92.81298065185547,1,33,38,9,16,0,0,4,0,1,13,62.34474989737012,NA,73.71341323852539,63.09424611117214
40,13776,1,1,0,0,0,68.1607437133789,0,68,69,0,0,0,0,8,0,1,5,55.42462729206597,NA,101.71471405029297,87.0616746595394
40,13776,1,1,0,0,0,68.1607437133789,1,69,70,0,0,0,0,8,0,1,5,55.42462729206597,NA,96.8552017211914,82.90222452146921
40,13778,1,1,0,0,0,66.074188232421875,0,22,28,5,9,0,0,3,0,0,0,55.42462729206597,NA,95.04490280151367,81.35271757890858
40,13778,1,1,0,0,0,66.074188232421875,1,23,29,5,9,0,0,3,0,0,0,55.42462729206597,NA,101.99001216888428,87.29731328330163
40,13780,1,1,0,0,0,61.74652099609375,1,41,48,3,2,0,0,8,0,1,2,55.42462729206597,NA,108.3981466293335,92.78229077922575
40,13780,1,1,0,0,0,61.74652099609375,0,40,47,3,2,0,0,8,0,1,2,55.42462729206597,NA,102.16104507446289,87.44370715876589
40,13789,1,1,0,0,0,60.85394287109375,0,53,53,3,0,0,0,3,1,1,1,55.42462729206597,NA,93.8693904876709,80.34654977337891
40,13789,1,1,0,0,0,60.85394287109375,1,54,54,3,0,0,0,3,1,1,1,55.42462729206597,NA,106.36788558959961,91.04450949786805
40,13791,1,1,0,0,0,70.86553192138672,0,40,40,3,4,0,0,10,0,1,20,55.42462729206597,NA,103.15578842163086,88.2951476063894
40,13791,1,1,0,0,0,70.86553192138672,1,41,41,3,4,0,0,10,0,1,20,55.42462729206597,NA,102.85678195953369,88.03921606720883
40,13792,1,1,0,0,0,66.1514663696289,1,69,68,2,0,0,0,2,1,1,1,55.42462729206597,NA,92.08251953125,78.81709575761502
40,13792,1,1,0,0,0,66.1514663696289,0,68,67,2,0,0,0,2,1,1,1,55.42462729206597,NA,91.65684700012207,78.4527456853311
40,13793,1,1,0,0,0,62.59659957885742,1,20,18,3,2,0,0,3,0,1,1,55.42462729206597,NA,97.8730354309082,83.77342892999816
40,13793,1,1,0,0,0,62.59659957885742,0,19,41,3,2,0,0,3,0,1,1,55.42462729206597,NA,91.4227294921875,78.25235518629451
40,13798,1,1,0,0,0,72.95208740234375,1,67,64,0,0,0,0,3,1,1,3,55.42462729206597,NA,56.604740142822266,48.45025143624211
40,13798,1,1,0,0,0,72.95208740234375,0,66,63,0,0,0,0,3,1,1,3,55.42462729206597,NA,94.21871185302734,80.6455478421072
40,13799,1,1,0,0,0,61.59196472167969,0,18,21,2,6,0,0,2,1,0,0,55.42462729206597,NA,96.64957618713379,82.72622143759911
40,13799,1,1,0,0,0,61.59196472167969,1,19,22,2,6,0,0,2,1,0,0,55.42462729206597,NA,99.25803756713867,84.95890741767933
40,13803,1,1,0,0,0,71.2519302368164,0,41,41,2,2,0,0,2,1,0,0,55.42462729206597,NA,90.38566970825195,77.36469441514153
40,13803,1,1,0,0,0,71.2519302368164,1,41,41,2,2,0,0,2,1,0,0,55.42462729206597,NA,102.65533828735352,87.86679240546701
44,13811,1,1,0,0,0,62.36476135253906,0,51,41,0,2,1,0,3,0,1,1,53.41877129062152,NA,90.61496543884277,77.56095776291684
44,13811,1,1,0,0,0,62.36476135253906,1,52,41,0,2,1,0,3,0,1,1,53.41877129062152,NA,82.16543197631836,70.32866556008513
44,13812,1,1,0,0,0,78.28438568115234,1,71,41,0,2,1,0,3,0,1,2,53.41877129062152,NA,90.56483459472656,77.51804877692004
44,13812,1,1,0,0,0,78.28438568115234,0,70,41,0,2,1,0,3,0,1,2,53.41877129062152,NA,89.8703784942627,76.92363614303088
44,13813,1,1,0,0,0,66.1514663696289,1,50,41,4,2,1,0,5,1,0,1,53.41877129062152,NA,96.07227516174316,82.23208649829891
44,13813,1,1,0,0,0,66.1514663696289,0,49,41,4,2,1,0,5,1,0,1,53.41877129062152,NA,96.75848960876465,82.81944477277355
44,13814,1,1,0,0,0,58.73261260986328,0,56,43,3,2,0,0,5,1,1,0,53.41877129062152,NA,98.15279579162598,84.01288696451029
44,13814,1,1,0,0,0,58.73261260986328,1,57,44,3,2,0,0,5,1,1,0,53.41877129062152,NA,102.442138671875,87.68430636366237
44,13821,1,1,0,0,0,61.90108108520508,1,76,41,2,2,0,0,7,1,1,2,53.41877129062152,NA,105.79605484008789,90.55505678555257
44,13821,1,1,0,0,0,61.90108108520508,0,75,41,2,2,0,0,7,1,1,2,53.41877129062152,NA,98.77633857727051,84.54660206804235
44,13823,1,1,0,0,0,65.68778991699219,0,57,58,2,2,0,0,2,1,1,1,53.41877129062152,NA,91.67188835144043,78.46562017696337
44,13823,1,1,0,0,0,65.68778991699219,1,58,59,2,2,0,0,2,1,1,1,53.41877129062152,NA,53.7515983581543,46.008133753136015
64,13827,0,0,0,0,0,59.428131103515625,1,38,41,6,2,1,0,9,1,0,4,32.320372140872905,NA,101.16571998596191,86.59176877556695
64,13827,0,0,0,0,0,59.428131103515625,0,37,41,6,2,1,0,9,1,0,4,32.320372140872905,NA,104.91099452972412,89.79749841738116
64,13828,0,0,0,0,0,71.174652099609375,1,47,43,1,8,0,0,5,0,1,2,32.320372140872905,NA,88.55568885803223,75.79834092437478
64,13828,0,0,0,0,0,71.174652099609375,0,45,43,1,8,0,0,5,0,1,2,32.320372140872905,NA,95.40461349487305,81.66060828724136
64,13832,0,0,0,0,0,59.428131103515625,0,38,41,1,2,0,0,2,1,0,0,32.320372140872905,NA,90.296356201171875,77.28824742741993
64,13832,0,0,0,0,0,59.428131103515625,1,39,41,1,2,0,0,2,1,0,0,32.320372140872905,NA,64.57852935791016,55.27533519063847
64,13833,0,0,0,0,0,60.35548782348633,1,50,50,2,2,0,0,6,1,0,1,32.320372140872905,NA,94.71280860900879,81.06846493351564
64,13833,0,0,0,0,0,60.35548782348633,0,49,49,2,2,0,0,6,1,0,1,32.320372140872905,NA,100.24052619934082,85.79985856670567
5,13840,1,1,0,0,0,58.346214294433594,0,48,41,6,0,0,1,6,1,1,0,156.25665565766212,NA,103.30148124694824,88.41985189796063
5,13840,1,1,0,0,0,58.346214294433594,1,49,42,6,0,0,1,6,1,1,0,156.25665565766212,NA,104.9242057800293,89.80880645267038
5,13841,1,1,0,0,0,58.96445083618164,1,57,41,0,2,1,1,4,1,1,0,156.25665565766212,NA,98.90419387817383,84.65603851206794
5,13841,1,1,0,0,0,58.96445083618164,0,56,41,0,2,1,1,4,1,1,0,156.25665565766212,NA,97.85866165161133,83.7611258398459
5,13859,1,1,0,0,0,64.528594970703125,1,32,31,16,12,0,1,4,1,1,0,156.25665565766212,NA,90.79059028625488,77.71128206427568
5,13859,1,1,0,0,0,64.528594970703125,0,31,30,16,12,0,1,4,1,1,0,156.25665565766212,NA,96.69663619995117,82.76650197678791
26,13873,1,1,0,0,0,65.3013916015625,1,48,46,3,1,0,1,3,1,0,1,156.0451546747979,NA,102.72703647613525,87.92816174070703
26,13873,1,1,0,0,0,65.3013916015625,0,47,45,3,1,0,1,3,1,0,1,156.0451546747979,NA,97.20922660827637,83.20524852176806
26,13879,1,1,0,0,0,63.60123825073242,0,81,45,0,3,0,1,2,1,1,0,156.0451546747979,NA,95.24970436096191,81.52801539009481
26,13879,1,1,0,0,0,63.60123825073242,1,82,46,0,3,0,1,2,1,1,0,156.0451546747979,NA,97.27346420288086,83.26023203732512
26,13882,1,1,0,0,0,68.0448226928711,1,65,59,4,0,0,1,3,1,1,4,156.0451546747979,NA,101.90385913848877,87.22357147344394
26,13882,1,1,0,0,0,68.0448226928711,0,64,58,4,0,0,1,3,1,1,4,156.0451546747979,NA,95.62082481384277,81.84567216600865
26,13887,1,1,0,0,0,58.50077438354492,0,80,75,0,0,0,1,2,1,0,7,156.0451546747979,NA,94.89984893798828,81.22856020018251
26,13887,1,1,0,0,0,58.50077438354492,1,82,76,0,0,0,1,2,1,0,7,156.0451546747979,NA,101.94935512542725,87.26251330059388
26,13890,1,1,0,0,0,59.81452941894531,1,67,51,0,0,0,1,2,1,0,2,156.0451546747979,NA,101.42569351196289,86.81429047021183
26,13890,1,1,0,0,0,59.81452941894531,0,66,50,0,0,0,1,2,1,0,2,156.0451546747979,NA,95.17183113098145,81.46136059116479
35,13896,0,0,0,0,0,61.36012268066406,0,51,41,1,2,1,1,2,1,1,1,156.64685653916598,NA,92.49785041809082,79.17259400468588
35,13896,0,0,0,0,0,61.36012268066406,1,52,41,1,2,1,1,2,1,1,1,156.64685653916598,NA,105.03038501739502,89.89968949064031
35,13897,0,0,0,0,0,60.35548782348633,1,53,33,3,3,0,1,4,1,1,0,156.64685653916598,NA,98.70963096618652,84.48950436700927
35,13897,0,0,0,0,0,60.35548782348633,0,52,32,3,3,0,1,4,1,1,0,156.64685653916598,NA,99.07706451416016,84.80400537417785
35,13900,0,0,0,0,0,63.56259536743164,0,46,42,0,4,0,1,7,1,1,2,156.64685653916598,NA,105.72499942779541,90.49423762830901
35,13900,0,0,0,0,0,63.56259536743164,1,47,43,0,4,0,1,7,1,1,2,156.64685653916598,NA,107.13698482513428,91.70281216381186
35,13901,0,0,0,0,0,63.3693962097168,1,53,43,2,0,0,1,5,1,1,2,156.64685653916598,NA,105.93017101287842,90.66985215917272
35,13901,0,0,0,0,0,63.3693962097168,0,52,42,2,0,0,1,5,1,1,2,156.64685653916598,NA,100.32954788208008,85.87605577035173
35,13903,0,0,0,0,0,58.2689323425293,0,55,41,0,2,1,1,2,1,0,0,156.64685653916598,NA,93.80183982849121,80.28873047390536
35,13903,0,0,0,0,0,58.2689323425293,1,55,41,0,2,1,1,2,1,0,0,156.64685653916598,NA,104.14968204498291,89.14586074155766
35,13906,0,0,0,0,0,59.428131103515625,0,33,26,6,6,0,1,8,1,1,1,156.64685653916598,NA,108.8040246963501,93.12969798133979
35,13906,0,0,0,0,0,59.428131103515625,1,34,27,6,6,0,1,8,1,1,1,156.64685653916598,NA,106.78483390808105,91.40139216909617
35,13907,0,0,0,0,0,67.078826904296875,0,53,49,3,3,0,1,2,1,1,1,156.64685653916598,NA,94.14410781860352,80.58169127785354
35,13907,0,0,0,0,0,67.078826904296875,1,54,50,3,3,0,1,2,1,1,1,156.64685653916598,NA,93.00906181335449,79.6101601974659
35,13908,0,0,0,0,0,61.43740463256836,0,40,29,3,5,0,1,2,1,1,2,156.64685653916598,NA,95.52174758911133,81.76086802349812
35,13908,0,0,0,0,0,61.43740463256836,1,41,30,3,5,0,1,2,1,1,2,156.64685653916598,NA,104.25122261047363,89.23277335552939
35,13913,0,0,0,0,0,58.61669158935547,1,64,62,3,0,0,1,9,0,1,8,156.64685653916598,NA,100.86149978637695,86.33137459082756
35,13913,0,0,0,0,0,58.61669158935547,0,63,61,3,0,0,1,9,0,1,8,156.64685653916598,NA,104.37802028656006,89.34130453635308
35,13917,0,0,0,0,0,61.82380294799805,0,51,51,0,0,0,1,8,0,1,13,156.64685653916598,NA,102.74642848968506,87.94476013741324
35,13917,0,0,0,0,0,61.82380294799805,1,52,52,0,0,0,1,8,0,1,13,156.64685653916598,NA,99.21230697631836,84.91976478372356
35,13919,0,0,0,0,0,58.7712516784668,1,20,41,6,2,0,1,3,1,1,2,156.64685653916598,NA,95.38831329345703,81.64665629567538
35,13919,0,0,0,0,0,58.7712516784668,0,20,41,6,2,0,1,3,1,1,2,156.64685653916598,NA,96.04005241394043,82.20450576514708
35,13921,0,0,0,0,0,73.2612075805664,0,63,71,2,0,0,1,8,0,1,3,156.64685653916598,NA,103.61404514312744,88.6873877849122
35,13921,0,0,0,0,0,73.2612075805664,1,64,72,2,0,0,1,8,0,1,3,156.64685653916598,NA,108.18025302886963,92.59578696872886
35,13926,0,0,0,0,0,71.174652099609375,0,49,48,4,0,0,1,4,0,1,6,156.64685653916598,NA,94.96802520751953,81.2869149844716
35,13926,0,0,0,0,0,71.174652099609375,1,50,49,4,0,0,1,4,0,1,6,156.64685653916598,NA,94.28705596923828,80.70404629305412
35,13927,0,0,0,0,0,60.35548782348633,1,61,56,4,3,0,1,4,1,1,4,156.64685653916598,NA,97.61181831359863,83.54984279602482
35,13927,0,0,0,0,0,60.35548782348633,0,60,55,4,3,0,1,4,1,1,4,156.64685653916598,NA,97.4188461303711,83.38467021906423
35,13929,0,0,0,0,0,62.75115966796875,1,53,50,8,0,0,1,2,1,1,2,156.64685653916598,NA,102.86752986907959,88.04841563103686
35,13929,0,0,0,0,0,62.75115966796875,0,52,49,8,0,0,1,2,1,1,2,156.64685653916598,NA,94.0503101348877,80.50140610476198
35,13934,0,0,0,0,0,68.65958404541016,1,51,52,3,3,0,1,7,1,1,1,156.64685653916598,NA,102.87605857849121,88.05571569308779
35,13934,0,0,0,0,0,68.65958404541016,0,50,51,3,3,0,1,7,1,1,1,156.64685653916598,NA,104.53849601745605,89.47866210555503
35,13941,0,0,0,0,0,59.54404830932617,1,55,53,2,2,0,1,3,1,1,1,156.64685653916598,NA,101.20895576477051,86.62877600056316
35,13941,0,0,0,0,0,59.54404830932617,0,54,52,2,2,0,1,3,1,1,1,156.64685653916598,NA,96.13228988647461,82.28345549135108
35,13945,0,0,0,0,0,61.82380294799805,1,76,73,0,0,0,1,2,1,0,1,156.64685653916598,NA,83.8354721069336,71.75811941912174
35,13945,0,0,0,0,0,61.82380294799805,0,75,72,0,0,0,1,2,1,0,1,156.64685653916598,NA,95.47686386108398,81.72245025313411
35,13951,0,0,0,0,0,69.0494613647461,0,55,52,4,0,0,1,3,1,1,4,156.64685653916598,NA,95.55717277526855,81.79118985117833
35,13951,0,0,0,0,0,69.0494613647461,1,56,53,4,0,0,1,3,1,1,4,156.64685653916598,NA,104.1669864654541,89.16067228420714
35,13952,0,0,0,0,0,59.29914855957031,0,66,65,0,0,0,1,4,1,1,4,156.64685653916598,NA,98.47478294372559,84.288488591496
35,13952,0,0,0,0,0,59.29914855957031,1,67,66,0,0,0,1,4,1,1,4,156.64685653916598,NA,99.70027732849121,85.33743804212124
35,13953,0,0,0,0,0,71.2519302368164,1,51,46,6,3,0,1,2,1,1,2,156.64685653916598,NA,102.16395664215088,87.44619928550654
35,13953,0,0,0,0,0,71.2519302368164,0,50,45,6,3,0,1,2,1,1,2,156.64685653916598,NA,94.17392921447754,80.60721659825305
35,13954,0,0,0,0,0,58.80989074707031,0,42,43,3,2,0,1,9,1,1,4,156.64685653916598,NA,108.71221160888672,93.0511115032195
35,13954,0,0,0,0,0,58.80989074707031,1,43,44,3,2,0,1,9,1,1,4,156.64685653916598,NA,107.22084712982178,91.77459325030533
78,13962,1,1,0,0,0,68.0448226928711,1,25,22,3,7,0,0,5,0,1,0,156.9873323468145,NA,92.7079963684082,79.35246629286343
78,13962,1,1,0,0,0,68.0448226928711,0,24,21,3,7,0,0,5,0,1,0,156.9873323468145,NA,99.17432403564453,84.88725367208713
78,13974,1,1,0,0,0,97.33384704589844,1,37,36,6,6,0,0,5,0,1,0,156.9873323468145,NA,94.53982734680176,80.92040338201761
78,13974,1,1,0,0,0,97.33384704589844,0,36,35,6,6,0,0,5,0,1,0,156.9873323468145,NA,97.08381462097168,83.09790340715928
78,13982,1,1,0,0,0,62.51932144165039,1,63,57,2,3,0,1,2,1,1,1,156.9873323468145,NA,85.8028507232666,73.44207712992677
78,13982,1,1,0,0,0,62.51932144165039,0,62,56,2,3,0,1,2,1,1,1,156.9873323468145,NA,94.12565612792969,80.5658977409463
78,13986,1,1,0,0,0,65.14683532714844,1,38,35,16,11,0,1,5,1,1,0,156.9873323468145,NA,96.72488784790039,82.79068368742159
78,13986,1,1,0,0,0,65.14683532714844,0,37,34,16,11,0,1,5,1,1,0,156.9873323468145,NA,97.99552154541016,83.87826967354887
99,14011,0,0,0,0,0,62.90571975708008,0,76,41,0,2,1,1,3,1,1,2,164.36810107190442,NA,94.77088165283203,81.11817196454881
99,14011,0,0,0,0,0,62.90571975708008,1,77,41,0,2,1,1,3,1,1,2,164.36810107190442,NA,98.94603157043457,84.69184905910747
99,14012,0,0,0,0,0,63.83307647705078,0,47,42,6,6,0,1,8,1,1,1,164.36810107190442,NA,106.91976261138916,91.51688301994628
99,14012,0,0,0,0,0,63.83307647705078,1,48,43,6,6,0,1,8,1,1,1,164.36810107190442,NA,105.10200595855713,89.9609927065662
99,14014,0,0,0,0,0,70.170013427734375,1,54,41,0,2,1,1,3,1,1,6,164.36810107190442,NA,98.39462661743164,84.21987959950438
99,14014,0,0,0,0,0,70.170013427734375,0,53,41,0,2,1,1,3,1,1,6,164.36810107190442,NA,94.52125358581543,80.9045053602683
99,14015,0,0,0,0,0,62.442039489746094,1,52,50,3,4,0,1,8,1,1,1,164.36810107190442,NA,106.0819149017334,90.79973579701625
99,14015,0,0,0,0,0,62.442039489746094,0,51,49,3,4,0,1,8,1,1,1,164.36810107190442,NA,106.55677700042725,91.20618917921018
99,14017,0,0,0,0,0,69.70633697509766,0,50,46,2,3,0,1,4,1,1,1,164.36810107190442,NA,98.44193458557129,84.26037237352861
99,14017,0,0,0,0,0,69.70633697509766,1,51,47,2,3,0,1,4,1,1,1,164.36810107190442,NA,100.36782646179199,85.90881993121502
99,14018,0,0,0,0,0,71.87017059326172,1,39,39,16,6,0,1,6,1,1,0,164.36810107190442,NA,97.89962196350098,83.79618540208314
99,14018,0,0,0,0,0,71.87017059326172,0,38,38,16,6,0,1,6,1,1,0,164.36810107190442,NA,99.81018829345703,85.43151521436437
99,14022,0,0,0,0,0,61.59196472167969,0,54,50,3,8,0,1,6,1,1,0,164.36810107190442,NA,102.44995403289795,87.69099584241754
99,14022,0,0,0,0,0,61.59196472167969,1,55,51,3,8,0,1,6,1,1,0,164.36810107190442,NA,102.4126148223877,87.65903572506538
99,14024,0,0,0,0,0,59.737247467041016,0,43,39,6,5,0,1,4,1,1,0,164.36810107190442,NA,99.24745559692383,84.94984988793348
99,14024,0,0,0,0,0,59.737247467041016,1,44,40,6,5,0,1,4,1,1,0,164.36810107190442,NA,102.96267795562744,88.12985666769366
99,14031,0,0,0,0,0,68.85626220703125,0,51,41,2,2,1,1,1,1,1,1,164.36810107190442,NA,90.44497299194336,77.41545445747356
99,14031,0,0,0,0,0,68.85626220703125,1,52,41,2,2,1,1,1,1,1,1,164.36810107190442,NA,106.7894115447998,91.40531035067333
99,14038,0,0,0,0,0,58.50077438354492,0,65,51,0,0,0,1,6,1,1,0,164.36810107190442,NA,103.12814235687256,88.27148423852688
99,14038,0,0,0,0,0,58.50077438354492,1,66,52,0,0,0,1,6,1,1,0,164.36810107190442,NA,106.14309787750244,90.8521047426584
99,14040,0,0,0,0,0,58.80989074707031,0,57,53,4,0,0,1,4,1,0,1,164.36810107190442,NA,98.40144729614258,84.22571769005434
99,14040,0,0,0,0,0,58.80989074707031,1,58,54,4,0,0,1,4,1,0,1,164.36810107190442,NA,100.15498924255371,85.72664407878523
99,14043,0,0,0,0,0,60.471405029296875,0,51,41,3,2,1,1,5,1,1,0,164.36810107190442,NA,98.83967018127441,84.60081011016229
99,14043,0,0,0,0,0,60.471405029296875,1,53,41,3,2,1,1,5,1,1,0,164.36810107190442,NA,99.64921951293945,85.29373562435505
99,14048,0,0,0,0,0,67.117462158203125,1,47,30,6,4,0,1,5,1,1,3,164.36810107190442,NA,94.27313804626465,80.69213338848391
99,14048,0,0,0,0,0,67.117462158203125,0,46,29,6,4,0,1,5,1,1,3,164.36810107190442,NA,101.09567070007324,86.53181080198254
114,14056,1,1,0,0,0,79.40494537353516,1,68,58,2,5,0,0,3,1,1,6,156.67963103866924,NA,98.21303367614746,84.064446968914325
114,14056,1,1,0,0,0,79.40494537353516,0,67,57,2,5,0,0,3,1,1,6,156.67963103866924,NA,92.53224754333496,79.20203587408689
114,14062,1,1,0,0,0,61.05100631713867,1,43,31,3,4,0,1,3,1,1,3,156.67963103866924,NA,98.49754333496094,84.30797011681275
114,14062,1,1,0,0,0,61.05100631713867,0,42,30,3,4,0,1,3,1,1,3,156.67963103866924,NA,97.49516677856445,83.44999610140933
114,14063,1,1,0,0,0,75,0,53,49,2,2,0,0,3,0,1,2,156.67963103866924,NA,91.0961856842041,77.97285333606388
114,14063,1,1,0,0,0,75,1,54,50,2,2,0,0,3,0,1,2,156.67963103866924,NA,40.79396057128906,34.91717551873133
114,14064,1,1,0,0,0,69.47449493408203,1,58,54,2,3,0,0,6,1,1,2,156.67963103866924,NA,107.22408103942871,91.77736128233201
114,14064,1,1,0,0,0,69.47449493408203,0,57,53,2,3,0,0,6,1,1,2,156.67963103866924,NA,99.6628646850586,85.30541507060629
114,14071,1,1,0,0,0,68.5471420288086,0,58,53,3,3,0,1,4,1,1,3,156.67963103866924,NA,97.97361373901367,83.85951790955086
114,14071,1,1,0,0,0,68.5471420288086,1,59,54,3,3,0,1,4,1,1,3,156.67963103866924,NA,108.2011775970459,92.6136971399756
114,14081,1,1,0,0,0,62.13291931152344,0,54,54,0,0,0,1,4,1,1,4,156.67963103866924,NA,98.9475040435791,84.69310940751478
114,14081,1,1,0,0,0,62.13291931152344,1,55,55,0,0,0,1,4,1,1,4,156.67963103866924,NA,108.24525451660156,92.65142433083663
114,14083,1,1,0,0,0,59.11901092529297,0,58,54,0,0,0,1,3,1,1,2,156.67963103866924,NA,97.1043643951416,83.11549277728938
114,14083,1,1,0,0,0,59.11901092529297,1,59,55,0,0,0,1,3,1,1,2,156.67963103866924,NA,93.4641284942627,79.99966989320212
114,14089,1,1,0,0,0,62.442039489746094,0,63,26,3,6,1,0,3,1,1,2,156.67963103866924,NA,95.24458885192871,81.52363682218234
114,14089,1,1,0,0,0,62.442039489746094,1,64,27,3,6,1,0,3,1,1,2,156.67963103866924,NA,92.54161834716797,79.21005671829046
114,14090,1,1,0,0,0,69.93817901611328,0,68,16,1,3,1,1,2,1,1,0,156.67963103866924,NA,97.00471687316895,83.03020049465736
114,14090,1,1,0,0,0,69.93817901611328,1,69,17,1,3,1,1,2,1,1,0,156.67963103866924,NA,70.55817031860352,60.39354803488174
130,14093,0,0,0,0,0,63.3693962097168,1,72,56,0,0,0,0,10,1,1,3,164.12653934107772,NA,102.64525699615479,87.85816342683115
130,14093,0,0,0,0,0,63.3693962097168,0,71,55,0,0,0,0,10,1,1,3,164.12653934107772,NA,108.07474422454834,92.50547778110243
130,14094,0,0,0,0,0,79.79134368896484,0,73,46,3,3,0,1,5,0,1,9,164.12653934107772,NA,95.80438613891602,82.00278961467689
130,14094,0,0,0,0,0,79.79134368896484,1,74,47,3,3,0,1,5,0,1,9,164.12653934107772,NA,99.02031707763672,84.7554329832264
130,14095,0,0,0,0,0,77.820709228515625,0,42,37,3,5,0,1,7,0,1,10,164.12653934107772,NA,101.13223648071289,86.56310890990572
130,14095,0,0,0,0,0,77.820709228515625,1,43,38,3,5,0,1,7,0,1,10,164.12653934107772,NA,102.8495044708252,88.03298697478898
130,14100,0,0,0,0,0,58.29451370239258,1,63,41,0,2,0,1,6,1,1,1,164.12653934107772,NA,101.15423107147217,86.58193495609612
130,14100,0,0,0,0,0,58.29451370239258,0,62,41,0,2,0,1,6,1,1,1,164.12653934107772,NA,100.37365913391113,85.91381234757456
130,14102,0,0,0,0,0,61.39876174926758,0,44,41,6,2,1,1,5,1,1,1,164.12653934107772,NA,99.05765724182129,84.78739391686638
130,14102,0,0,0,0,0,61.39876174926758,1,45,41,6,2,1,1,5,1,1,1,164.12653934107772,NA,105.73032283782959,90.49879414696812
130,14104,0,0,0,0,0,81.14373779296875,0,73,60,0,0,0,1,4,0,1,1,164.12653934107772,NA,96.22080612182617,82.35922006244797
130,14104,0,0,0,0,0,81.14373779296875,1,73,60,0,0,0,1,4,0,1,1,164.12653934107772,NA,105.76638984680176,90.52966533635694
130,14106,0,0,0,0,0,58.23029327392578,1,56,50,3,3,0,1,5,1,1,2,164.12653934107772,NA,107.01155090332031,91.59544827458303
130,14106,0,0,0,0,0,58.23029327392578,0,55,49,3,3,0,1,5,1,1,2,164.12653934107772,NA,100.03269958496094,85.6219714905272
130,14108,0,0,0,0,0,60.896446228027344,1,58,50,2,2,0,1,6,0,1,0,164.12653934107772,NA,107.49274349212646,92.00732017538303
130,14108,0,0,0,0,0,60.896446228027344,0,57,49,2,2,0,1,6,0,1,0,164.12653934107772,NA,99.7791633605957,85.40495973872521
130,14110,0,0,0,0,0,58.7712516784668,1,40,36,3,4,0,1,7,1,1,0,164.12653934107772,NA,108.58805656433105,92.9448422559688
130,14110,0,0,0,0,0,58.7712516784668,0,39,35,3,4,0,1,7,1,1,0,164.12653934107772,NA,105.87118721008301,90.61936557326327
130,14112,0,0,0,0,0,62.59659957885742,0,23,21,9,6,0,0,3,0,1,0,164.12653934107772,NA,94.92536735534668,81.25040242989948
130,14112,0,0,0,0,0,62.59659957885742,1,24,22,9,6,0,0,3,0,1,0,164.12653934107772,NA,104.60282802581787,89.53372643360713
130,14115,0,0,0,0,0,59.2735710144043,0,49,49,3,0,0,1,7,0,1,0,164.12653934107772,NA,102.21335887908936,87.48848462760232
130,14115,0,0,0,0,0,59.2735710144043,1,50,50,3,0,0,1,7,0,1,0,164.12653934107772,NA,102.33225536346436,87.59025286376627
130,14121,0,0,0,0,0,60.78052520751953,0,53,53,3,0,0,1,7,1,1,4,164.12653934107772,NA,103.85449123382568,88.89319516997921
130,14121,0,0,0,0,0,60.78052520751953,1,54,54,3,0,0,1,7,1,1,4,164.12653934107772,NA,101.71907711029053,87.06540917635513
130,14122,0,0,0,0,0,67.85162353515625,0,45,36,4,4,0,1,3,0,1,5,164.12653934107772,NA,93.68559646606445,80.1892331504805
130,14122,0,0,0,0,0,67.85162353515625,1,46,37,4,4,0,1,3,0,1,5,164.12653934107772,NA,105.70980739593506,90.48123416319984
130,14124,0,0,0,0,0,61.43740463256836,0,62,50,0,0,0,1,6,1,1,2,164.12653934107772,NA,102.83792686462402,88.0230772405501
130,14124,0,0,0,0,0,61.43740463256836,1,63,51,0,0,0,1,6,1,1,2,164.12653934107772,NA,106.02895832061768,90.75440815018338
